client,property,unit,freq,total,pct
mobile,margin-block-end,px,11077,399763,0.02770891753363868
mobile,border-image,<number>,186474,394183,0.47306454108878365
mobile,border-image,%,101827,394183,0.25832417937861346
mobile,border-image,px,59074,394183,0.14986440308181734
mobile,border-image,deg,17770,394183,0.04508058439861689
mobile,border-image,em,7904,394183,0.02005160039879954
mobile,border-image,C,5147,394183,0.013057387051191959
desktop,object-position,%,287838,370264,0.7773858652204914
desktop,object-position,px,61451,370264,0.16596536525290062
desktop,object-position,<number>,19825,370264,0.05354287751442214
mobile,*height,<number>,217898,358404,0.6079675450050781
mobile,*height,px,128638,358404,0.35891898527918215
mobile,*height,em,7942,358404,0.02215935090010156
mobile,*height,%,3697,358404,0.010315175053849846
mobile,padding-inline-start,em,178132,340269,0.5235034634362813
mobile,padding-inline-start,px,97099,340269,0.2853595243763023
mobile,padding-inline-start,<number>,54922,340269,0.16140759222850157
mobile,padding-inline-start,rem,8953,340269,0.026311535873088644
mobile,word-spacing,px,181996,330300,0.551002119285498
mobile,word-spacing,em,93156,330300,0.2820345140781108
mobile,word-spacing,<number>,44163,330300,0.1337057220708447
mobile,word-spacing,pt,5651,330300,0.017108689070541933
desktop,grid-row-gap,px,259686,322702,0.8047238628827835
desktop,grid-row-gap,<number>,31131,322702,0.0964698080582085
desktop,grid-row-gap,rem,18624,322702,0.05771268848659134
desktop,grid-row-gap,em,8372,322702,0.025943440077842717
desktop,grid-row-gap,vw,3717,322702,0.011518366790413447
mobile,background-position-x,px,159530,312597,0.5103375912116879
mobile,background-position-x,%,104189,312597,0.33330134326305116
mobile,background-position-x,<number>,44615,312597,0.14272369856396575
mobile,row-gap,px,180696,303903,0.594584456224519
mobile,row-gap,rem,103786,303903,0.3415102845315775
mobile,row-gap,<number>,12093,303903,0.039792302149040976
mobile,row-gap,em,5484,303903,0.018045231537694592
mobile,padding-inline-end,<number>,210007,286679,0.7325510414086835
mobile,padding-inline-end,px,65230,286679,0.22753672225729824
mobile,padding-inline-end,rem,7975,286679,0.02781857059638132
mobile,margin-block-start,<number>,214314,280184,0.7649044913342661
mobile,margin-block-start,em,48077,280184,0.17159081175227708
mobile,margin-block-start,px,14396,280184,0.05138052137167005
mobile,margin-block-start,rem,3059,280184,0.010917825429003797
desktop,border-image-source,<number>,90935,259480,0.3504509018036072
desktop,border-image-source,E,61087,259480,0.23542084168336674
desktop,border-image-source,C,30499,259480,0.11753892400184986
desktop,border-image-source,%,28681,259480,0.11053260366887621
desktop,border-image-source,px,6799,259480,0.02620240480961924
desktop,border-image-source,Csvg,6187,259480,0.023843841529212272
desktop,border-image-source,Cg,6074,259480,0.023408355171882226
desktop,border-image-source,Cuse,6039,259480,0.023273470016956992
desktop,border-image-source,fff,5925,259480,0.022834129798057653
desktop,border-image-source,c,3140,259480,0.012101125327578233
desktop,*height,<number>,151325,258842,0.5846230519003871
desktop,*height,px,94410,258842,0.36473987992675067
desktop,*height,em,8893,258842,0.03435686635090132
desktop,*height,%,3995,258842,0.015434125837383423
mobile,margin-center,<number>,256723,256879,0.999392710186508
mobile,background-position-y,px,120736,255934,0.47174662217602975
mobile,background-position-y,%,81978,255934,0.32030914220072365
mobile,background-position-y,<number>,47618,255934,0.18605578000578274
mobile,background-position-y,em,2641,255934,0.010319066634366672
desktop,word-spacing,px,143208,255339,0.5608543935708998
desktop,word-spacing,em,71868,255339,0.28146111639820004
desktop,word-spacing,<number>,31585,255339,0.12369829912390978
desktop,word-spacing,pt,4847,255339,0.018982607435605214
desktop,margin-block-end,<number>,202596,252234,0.8032065463022432
desktop,margin-block-end,em,36893,252234,0.1462649761729188
desktop,margin-block-end,px,9816,252234,0.038916244439686956
desktop,margin-block-end,rem,2718,252234,0.010775708270891315
desktop,background-position-x,px,121931,244695,0.4982978810355749
desktop,background-position-x,%,83742,244695,0.3422301232146141
desktop,background-position-x,<number>,35699,244695,0.1458918245162345
mobile,text-size-adjust,%,230862,230976,0.999506442227764
desktop,background-position-y,px,98392,214938,0.4577692171696024
desktop,background-position-y,%,68702,214938,0.319636360252724
desktop,background-position-y,<number>,43350,214938,0.20168606761019456
desktop,border-image,<number>,85955,214515,0.4006945901219029
desktop,border-image,%,58563,214515,0.2730018879798615
desktop,border-image,px,43126,214515,0.2010395543435191
desktop,border-image,deg,12399,214515,0.05780015383539613
desktop,border-image,em,5838,214515,0.0272148800783162
desktop,row-gap,px,114588,207359,0.552606831630168
desktop,row-gap,rem,76488,207359,0.3688675196157389
desktop,row-gap,<number>,9723,207359,0.04688969371958777
desktop,row-gap,em,4812,207359,0.02320613043079876
mobile,mask-position,%,123807,207341,0.5971177914643028
mobile,mask-position,em,74463,207341,0.3591330224123545
mobile,mask-position,<number>,6055,207341,0.029203100206905534
mobile,mask-position,px,2941,207341,0.01418436295763983
desktop,padding-inline-start,em,80488,203012,0.39646917423600575
desktop,padding-inline-start,px,70136,203012,0.345477114653321
desktop,padding-inline-start,<number>,43542,203012,0.21447993222075543
desktop,padding-inline-start,rem,7869,203012,0.03876125549228617
mobile,*left,<number>,195356,202702,0.9637596076999734
mobile,*left,%,4736,202702,0.0233643476630719
mobile,*left,px,2559,202702,0.012624443764738385
mobile,*min-width,px,197385,197594,0.9989422755751692
mobile,text-underline-offset,rem,154187,186670,0.8259870359457867
mobile,text-underline-offset,px,23408,186670,0.12539776075427225
mobile,text-underline-offset,ch,3569,186670,0.019119301441045695
mobile,text-underline-offset,em,3310,186670,0.017731826217388974
mobile,text-underline-offset,<number>,1966,186670,0.010531954786521669
desktop,margin-block-start,<number>,133844,185889,0.7200210878535039
desktop,margin-block-start,em,36718,185889,0.19752648085685542
desktop,margin-block-start,px,12511,185889,0.06730360591535808
desktop,margin-block-start,rem,2518,185889,0.013545718143623346
mobile,*padding,px,90164,183479,0.4914131862501976
mobile,*padding,<number>,89948,183479,0.4902359398078254
mobile,*padding,em,2173,183479,0.011843317218864283
desktop,*font-size,%,157236,183075,0.8588611224907825
desktop,*font-size,<number>,16200,183075,0.08848832445718968
desktop,*font-size,px,8777,183075,0.0479421002321453
mobile,*line-height,em,104528,174719,0.5982634973872332
mobile,*line-height,px,44064,174719,0.25219924564586566
mobile,*line-height,<number>,25793,174719,0.1476256159891025
mobile,*margin-right,em,88638,174679,0.5074336354112401
mobile,*margin-right,%,70910,174679,0.4059446184143486
mobile,*margin-right,px,8399,174679,0.048082482725456406
mobile,*margin-right,<number>,6720,174679,0.03847056600965199
desktop,*left,<number>,160670,168133,0.955612521039891
desktop,*left,%,4681,168133,0.027841054403359246
desktop,*left,px,2741,168133,0.016302569989234714
desktop,*min-width,px,165963,166156,0.9988384409831724
mobile,*padding-top,px,156954,159356,0.9849268304927332
mobile,*padding-top,<number>,2033,159356,0.012757599337332764
desktop,padding-inline-end,<number>,104331,157415,0.6627767366515263
desktop,padding-inline-end,px,43594,157415,0.2769367595210113
desktop,padding-inline-end,rem,6803,157415,0.04321697424006607
desktop,padding-inline-end,em,1745,157415,0.011085347647936982
desktop,mask-position,%,93324,157274,0.5933847934178568
desktop,mask-position,em,57566,157274,0.3660236275544591
desktop,mask-position,<number>,4723,157274,0.030030392817630376
desktop,mask-position,px,1596,157274,0.010147894756921043
mobile,columns,<number>,140956,156701,0.8995220196425039
mobile,columns,px,12082,156701,0.07710225205965501
mobile,columns,em,2946,156701,0.018800135289500385
desktop,margin-center,<number>,154416,154501,0.9994498417485971
mobile,text-decoration-thickness,rem,102484,154424,0.6636533181370772
mobile,text-decoration-thickness,px,50449,154424,0.3266914469253484
desktop,tab-size,<number>,142320,142519,0.998603694945937
desktop,*line-height,em,77666,138624,0.5602637349953832
desktop,*line-height,px,35675,138624,0.2573508194829178
desktop,*line-height,<number>,24875,138624,0.1794422322253001
desktop,*margin-right,em,64703,132738,0.4874489596046347
desktop,*margin-right,%,52276,132738,0.393828444002471
desktop,*margin-right,px,9916,132738,0.07470355135680815
desktop,*margin-right,<number>,5832,132738,0.04393617502147087
desktop,text-size-adjust,%,131402,131479,0.9994143551441675
mobile,tab-size,<number>,127944,128162,0.9982990277929495
desktop,text-underline-offset,rem,100620,127019,0.7921649517001393
desktop,text-underline-offset,px,19277,127019,0.15176469662019068
desktop,text-underline-offset,em,2972,127019,0.023398074303844305
desktop,text-underline-offset,ch,2315,127019,0.0182256197891654
desktop,text-underline-offset,<number>,1639,127019,0.012903581353970666
mobile,border-image-slice,%,64454,123660,0.5212194727478571
mobile,border-image-slice,<number>,59203,123660,0.47875626718421477
mobile,*background-position,px,119596,120654,0.9912311237091186
desktop,*padding-top,px,116416,120646,0.9649387464151319
desktop,*padding-top,<number>,3934,120646,0.0326077947051705
desktop,columns,<number>,104186,117423,0.8872708072524123
desktop,columns,px,10169,117423,0.08660143242805923
desktop,columns,em,2423,117423,0.020634798974647216
mobile,*padding-bottom,px,111994,114361,0.979302384554175
mobile,*padding-bottom,<number>,2190,114361,0.019149885013247523
mobile,*font-size,%,88330,108943,0.8107909640821347
mobile,*font-size,<number>,16327,108943,0.14986736183141644
mobile,*font-size,px,3440,108943,0.031576145323701385
desktop,text-decoration-thickness,rem,67103,107569,0.6238135522315909
desktop,text-decoration-thickness,px,39056,107569,0.3630785821193838
desktop,text-decoration-thickness,em,1141,107569,0.010607145181232512
desktop,*padding,px,67468,93822,0.7191063929568758
desktop,*padding,<number>,23527,93822,0.2507620813881606
desktop,*padding,em,1770,93822,0.01886551128733133
desktop,*padding,%,1028,93822,0.010956918419986783
desktop,*padding-bottom,px,87749,89862,0.9764861676793305
desktop,*padding-bottom,<number>,1941,89862,0.021599786339053215
desktop,webkit-border-radius,px,81536,85880,0.9494177922682813
desktop,webkit-border-radius,<number>,3423,85880,0.03985794131346064
desktop,border-image-slice,%,46874,84958,0.5517314437722168
desktop,border-image-slice,<number>,38082,84958,0.44824501518397325
desktop,*margin,<number>,43939,83152,0.5284178372137772
desktop,*margin,px,37756,83152,0.45406003463536654
desktop,*margin,em,940,83152,0.01130459880700404
desktop,moz-border-radius,px,77917,80350,0.9697199751088986
desktop,moz-border-radius,<number>,1739,80350,0.02164281269446173
desktop,*right,px,40382,76605,0.5271457476666014
desktop,*right,<number>,35366,76605,0.4616669930161217
desktop,*right,%,774,76605,0.01010377912668886
mobile,size,px,38986,72640,0.5367015418502202
mobile,size,mm,12520,72640,0.1723568281938326
mobile,size,in,8141,72640,0.11207323788546256
mobile,size,pt,6223,72640,0.08566905286343612
mobile,size,<number>,2279,72640,0.0313738986784141
mobile,size,cm,1804,72640,0.024834801762114538
mobile,size,%,1190,72640,0.01638215859030837
mobile,size,em,1109,72640,0.015267070484581497
mobile,*margin,<number>,36318,70539,0.5148641177221112
mobile,*margin,px,32882,70539,0.4661534753824126
mobile,*margin,em,845,70539,0.011979188817533563
mobile,top/*\**/,<number>,35171,70344,0.49998578414648015
mobile,top/*\**/,%,35131,70344,0.4994171500056863
mobile,left/*\**/,<number>,35159,70309,0.5000640031859364
mobile,left/*\**/,%,35126,70309,0.4995946464890697
mobile,*margin-top,px,36280,68864,0.5268355018587361
mobile,*margin-top,<number>,31458,68864,0.45681342936802977
mobile,*margin-top,em,1058,68864,0.015363615241635688
mobile,*padding-left,px,59266,66121,0.8963264318446484
mobile,*padding-left,%,3613,66121,0.05464224678997595
mobile,*padding-left,<number>,3108,66121,0.04700473374570863
desktop,*margin-top,px,41815,65482,0.6385724321187501
desktop,*margin-top,<number>,22683,65482,0.34640053755230443
desktop,*margin-top,em,899,65482,0.013728963684676704
mobile,border-image-width,<number>,57943,63531,0.912042939667249
mobile,border-image-width,px,5329,63531,0.08388031039964741
mobile,*top,<number>,28468,56621,0.5027816534501334
mobile,*top,px,24623,56621,0.434873986683386
mobile,*top,%,2580,56621,0.045566132706946184
mobile,*top,em,942,56621,0.01663693682555942
desktop,*top,<number>,26722,54646,0.4890019397577133
desktop,*top,px,23930,54646,0.4379094535739121
desktop,*top,%,3136,54646,0.05738754895143286
desktop,*top,em,848,54646,0.015518061706254804
mobile,border-image-outset,<number>,34082,52776,0.645785963316659
mobile,border-image-outset,s,14136,52776,0.26784902228285584
mobile,border-image-outset,px,4472,52776,0.08473548582689101
mobile,column-span,<number>,51101,51120,0.9996283255086073
desktop,border-image-width,<number>,44229,48867,0.9050893240837375
desktop,border-image-width,px,4432,48867,0.09069515214766612
mobile,scroll-padding-left,rem,48037,48595,0.9885173371746064
desktop,*padding-left,px,40647,47801,0.8503378590406059
desktop,*padding-left,<number>,3670,47801,0.07677663647204033
desktop,*padding-left,%,3345,47801,0.06997761553105583
desktop,size,px,21951,46611,0.4709403359721954
desktop,size,mm,8232,46611,0.1766106713007659
desktop,size,in,5771,46611,0.12381197571388727
desktop,size,pt,5414,46611,0.11615283945849691
desktop,size,<number>,1661,46611,0.03563536504258651
desktop,size,cm,1384,46611,0.029692561841625366
desktop,size,%,958,46611,0.020553088326789815
desktop,size,em,889,46611,0.01907275106734462
mobile,inset-inline-start,%,29476,44725,0.6590497484628284
mobile,inset-inline-start,px,10383,44725,0.23215204024594746
mobile,inset-inline-start,<number>,4602,44725,0.10289547233091112
desktop,column-span,<number>,43460,43475,0.9996549741230593
desktop,border-image-outset,<number>,26789,40936,0.6544117647058824
desktop,border-image-outset,s,10123,40936,0.24728845026382645
desktop,border-image-outset,px,4000,40936,0.09771350400625367
desktop,left/*\**/,<number>,20422,40836,0.5000979527867568
desktop,left/*\**/,%,20374,40836,0.4989225193456754
desktop,top/*\**/,<number>,20421,40832,0.5001224529780565
desktop,top/*\**/,%,20378,40832,0.49906935736677116
mobile,*border-bottom-width,px,39495,40509,0.974968525512849
mobile,*border-bottom-width,<number>,1011,40509,0.024957416870325114
mobile,*border-right-width,px,39470,40488,0.9748567476783244
mobile,*border-right-width,<number>,1015,40488,0.025069156293222684
mobile,*border,<number>,25284,36720,0.688562091503268
mobile,*border,px,11426,36720,0.3111655773420479
mobile,*right,<number>,33918,36719,0.9237179661755495
mobile,*right,px,1643,36719,0.04474522726653776
mobile,*right,%,1079,36719,0.029385331844549143
desktop,inset-inline-start,%,21248,35508,0.5984003604821448
desktop,inset-inline-start,px,9680,35508,0.27261462205700127
desktop,inset-inline-start,<number>,4350,35508,0.12250760392024332
mobile,bottom/*\**/,<number>,35134,35139,0.9998577079598168
mobile,right/*\**/,<number>,35133,35139,0.9998292495517801
mobile,size-adjust,%,34983,34984,0.9999714155042305
mobile,line-gap-override,%,33194,33278,0.9974758098443416
mobile,margin-inline,<number>,20241,32503,0.6227425160754392
mobile,margin-inline,px,8641,32503,0.26585238285696705
mobile,margin-inline,rem,1508,32503,0.04639571731840138
mobile,margin-inline,ch,1413,32503,0.04347291019290527
mobile,margin-inline,em,543,32503,0.01670615020151986
mobile,padding-block-end,<number>,23446,31762,0.7381776966186009
mobile,padding-block-end,px,4888,31762,0.1538945910207166
mobile,padding-block-end,em,2157,31762,0.06791134059568037
mobile,padding-block-end,rem,993,31762,0.03126377432151628
mobile,margin-block,<number>,22056,31668,0.6964759378552482
mobile,margin-block,em,4815,31668,0.15204622963243652
mobile,margin-block,px,3203,31668,0.10114310976379942
mobile,margin-block,rem,1520,31668,0.04799797903246179
desktop,scroll-padding-left,rem,31095,31614,0.9835832226228886
mobile,padding-block-start,<number>,23550,31289,0.7526606794720189
mobile,padding-block-start,px,4304,31289,0.13755632970053375
mobile,padding-block-start,em,2217,31289,0.07085557224583719
mobile,padding-block-start,rem,1008,31289,0.03221579468822909
desktop,*border,<number>,21232,30991,0.6851021264238004
desktop,*border,px,9752,30991,0.31467200154883673
mobile,transform-origin-y,%,15210,30744,0.49473067915690866
mobile,transform-origin-y,<number>,13204,30744,0.4294821753838147
mobile,transform-origin-y,px,2330,30744,0.0757871454592766
mobile,transform-origin-x,%,30512,30680,0.9945241199478487
mobile,moz-border-radius,px,25467,29956,0.8501468820937375
mobile,moz-border-radius,%,2180,29956,0.0727734009881159
mobile,moz-border-radius,<number>,2158,29956,0.0720389905194285
desktop,*border-bottom-width,px,28908,29515,0.9794341860071151
desktop,*border-bottom-width,<number>,605,29515,0.02049805183804845
desktop,*border-right-width,px,28862,29467,0.9794685580479859
desktop,*border-right-width,<number>,603,29467,0.020463569416635557
mobile,border/*\**/,<number>,14673,29346,0.5
mobile,border/*\**/,px,14673,29346,0.5
desktop,_margin-right,px,27195,29113,0.9341187785525367
desktop,_margin-right,%,1000,29113,0.034348916291691
desktop,_margin-right,<number>,885,29113,0.030398790918146533
mobile,webkit-border-radius,px,23806,29089,0.8183849565127711
mobile,webkit-border-radius,<number>,3884,29089,0.1335212623328406
mobile,webkit-border-radius,%,1251,29089,0.043005947265289286
mobile,column-width,px,13466,28524,0.4720936755013322
mobile,column-width,em,8567,28524,0.3003435703267424
mobile,column-width,%,4862,28524,0.17045295190015425
mobile,column-width,rem,978,28524,0.0342869162810265
mobile,column-width,vw,299,28524,0.010482400785303604
mobile,*padding-right,em,12970,26827,0.4834681477615835
mobile,*padding-right,px,7079,26827,0.263875945875424
mobile,*padding-right,%,3633,26827,0.13542326760353376
mobile,*padding-right,<number>,3111,26827,0.11596525888097813
mobile,_padding-bottom,<number>,16868,26813,0.6290978256815724
mobile,_padding-bottom,px,9840,26813,0.3669861634281878
desktop,margin-inline,<number>,16217,26801,0.6050893623372262
desktop,margin-inline,px,7814,26801,0.2915562852132383
desktop,margin-inline,ch,1143,26801,0.04264766240065669
desktop,margin-inline,rem,1128,26801,0.04208798179172419
desktop,margin-inline,em,364,26801,0.013581582776762061
desktop,padding-block-end,<number>,18070,24039,0.7516951620283706
desktop,padding-block-end,px,3778,24039,0.15716127958733725
desktop,padding-block-end,rem,991,24039,0.04122467656724489
desktop,padding-block-end,em,933,24039,0.03881193061275427
desktop,padding-block-start,<number>,18146,23845,0.7609981128119102
desktop,padding-block-start,px,3473,23845,0.14564898301530718
desktop,padding-block-start,em,1006,23845,0.04218913818410568
desktop,padding-block-start,rem,1001,23845,0.041979450618578315
desktop,margin-block,<number>,17243,23599,0.7306665536675283
desktop,margin-block,em,2770,23599,0.11737785499385567
desktop,margin-block,px,2307,23599,0.0977583795923556
desktop,margin-block,rem,1181,23599,0.050044493410737745
desktop,border-shadow,<number>,11916,23357,0.5101682579098343
desktop,border-shadow,px,11405,23357,0.48829044825962237
desktop,_padding-left,px,22579,23262,0.9706388100765196
desktop,_padding-left,<number>,577,23262,0.02480440202906027
mobile,shape-margin,<number>,22517,23129,0.9735397120498076
mobile,shape-margin,px,291,23129,0.012581607505728738
mobile,min-inline-size,<number>,22327,22658,0.9853914732103451
mobile,min-block-size,<number>,22192,22620,0.981078691423519
mobile,min-block-size,px,244,22620,0.010786914235190096
desktop,column-width,px,10166,22471,0.4524053224155578
desktop,column-width,em,7811,22471,0.34760357794490676
desktop,column-width,%,3347,22471,0.1489475323750612
desktop,column-width,rem,653,22471,0.029059676916915134
desktop,_padding-bottom,<number>,12391,22195,0.5582788916422617
desktop,_padding-bottom,px,9671,22195,0.4357287677404821
mobile,border-top-right-radius-topright,<number>,20237,21207,0.9542603857216957
mobile,border-top-right-radius-topright,px,970,21207,0.045739614278304336
desktop,*padding-right,em,9214,20907,0.4407136365810494
desktop,*padding-right,px,5629,20907,0.2692399674750084
desktop,*padding-right,%,3334,20907,0.15946812072511599
desktop,*padding-right,<number>,2711,20907,0.12966948868799924
mobile,_padding-top,px,12065,20801,0.5800201913369549
mobile,_padding-top,<number>,8556,20801,0.4113263785394933
desktop,right/*\**/,<number>,20406,20437,0.998483143318491
desktop,bottom/*\**/,<number>,20377,20378,0.9999509274708018
mobile,//padding,px,14224,19806,0.7181662122589114
mobile,//padding,<number>,3811,19806,0.19241643946278905
mobile,//padding,em,1049,19806,0.05296374835908311
mobile,//padding,%,371,19806,0.01873169746541452
mobile,//padding,rem,255,19806,0.012874886398061194
desktop,_margin-left,px,13028,19526,0.6672129468401107
desktop,_margin-left,<number>,3256,19526,0.1667520229437673
desktop,_margin-left,%,3017,19526,0.15451193280753867
desktop,_margin-left,em,206,19526,0.010550035849636383
desktop,_padding-top,px,12596,19076,0.66030614384567
desktop,_padding-top,<number>,6340,19076,0.3323547913608723
desktop,transform-origin-y,%,9408,19003,0.49507972425406516
desktop,transform-origin-y,<number>,8197,19003,0.4313529442719571
desktop,transform-origin-y,px,1398,19003,0.07356733147397779
desktop,transform-origin-x,%,18888,18967,0.9958348710918965
desktop,border/*\**/,px,9199,18394,0.5001087311079699
desktop,border/*\**/,<number>,9195,18394,0.49989126889203
mobile,_margin-bottom,px,16808,18390,0.9139749864056552
mobile,_margin-bottom,<number>,1104,18390,0.0600326264274062
mobile,_margin-bottom,em,450,18390,0.024469820554649267
mobile,_margin-left,px,12330,18065,0.6825352892333241
mobile,_margin-left,%,2921,18065,0.16169388319955716
mobile,_margin-left,<number>,2645,18065,0.14641572100747302
desktop,shape-margin,<number>,17266,17801,0.9699455086792876
desktop,shape-margin,px,243,17801,0.013650918487725408
mobile,scroll-margin-top,<number>,7955,17631,0.4511939198003517
mobile,scroll-margin-top,px,6872,17631,0.3897680222335659
mobile,scroll-margin-top,rem,1723,17631,0.09772559695990017
mobile,scroll-margin-top,em,735,17631,0.04168793602177982
mobile,scroll-margin-top,vh,282,17631,0.015994555045091032
desktop,min-inline-size,<number>,17137,17432,0.9830770995869665
desktop,position,<number>,13116,17404,0.753619857504022
desktop,position,%,2736,17404,0.1572052401746725
desktop,position,px,1474,17404,0.08469317398299242
desktop,min-block-size,<number>,16999,17373,0.9784723421401025
desktop,min-block-size,px,210,17373,0.012087722327749956
mobile,padding-inline,<number>,4788,17051,0.2808046448888628
mobile,padding-inline,px,4296,17051,0.2519500322561727
mobile,padding-inline,rem,3925,17051,0.2301917776083514
mobile,padding-inline,em,3628,17051,0.21277344437276405
mobile,padding-inline,%,290,17051,0.01700780012902469
mobile,font-size-adjust,<number>,15597,16415,0.9501675296984465
mobile,font-size-adjust,%,521,16415,0.03173926286932684
mobile,font-size-adjust,px,249,16415,0.015169052695705149
mobile,position,<number>,8567,15936,0.5375878514056225
mobile,position,%,5280,15936,0.3313253012048193
mobile,position,px,1980,15936,0.12424698795180723
mobile,scroll-padding,<number>,7761,15899,0.48814390842191335
mobile,scroll-padding,rem,6065,15899,0.38147053273790804
mobile,scroll-padding,px,1888,15899,0.11874960689351531
mobile,//width,px,8231,15835,0.5197979160088412
mobile,//width,%,7050,15835,0.44521629302178717
mobile,//width,<number>,209,15835,0.013198610672560783
mobile,//margin,<number>,7434,15487,0.48001549686834116
mobile,//margin,px,6963,15487,0.44960289274875703
mobile,//margin,em,495,15487,0.03196229095370311
mobile,//margin,%,441,15487,0.028475495576935496
desktop,_margin-bottom,px,12802,14216,0.90053460889139
desktop,_margin-bottom,<number>,1048,14216,0.07371975239167136
desktop,_margin-bottom,em,337,14216,0.02370568373663478
desktop,scroll-margin-top,<number>,6664,14083,0.47319463182560534
desktop,scroll-margin-top,px,4945,14083,0.3511325711851168
desktop,scroll-margin-top,rem,1638,14083,0.11631044521763828
desktop,scroll-margin-top,em,668,14083,0.04743307533906128
desktop,_line-height,px,8505,13922,0.6109036058037638
desktop,_line-height,%,2936,13922,0.21088924005171672
desktop,_line-height,<number>,1696,13922,0.12182157735957477
desktop,_line-height,em,722,13922,0.051860364890102
desktop,//padding,px,9482,13686,0.692824784451264
desktop,//padding,<number>,2909,13686,0.2125529738418822
desktop,//padding,em,731,13686,0.05341224609089581
desktop,//padding,%,268,13686,0.019582054654391348
desktop,//padding,rem,201,13686,0.014686540990793511
desktop,font-size-adjust,<number>,12480,13223,0.9438100279815473
desktop,font-size-adjust,%,483,13223,0.036527263102170464
desktop,font-size-adjust,px,232,13223,0.017545186417605687
desktop,padding-inline,<number>,4323,13218,0.32705401724920563
desktop,padding-inline,px,3358,13218,0.25404751096988953
desktop,padding-inline,rem,3000,13218,0.22696323195642307
desktop,padding-inline,em,2193,13218,0.16591012256014526
desktop,padding-inline,%,205,13218,0.015509154183688909
mobile,column-rule,px,11709,13041,0.8978605935127675
mobile,column-rule,<number>,1172,13041,0.08987040871098842
mobile,padding-block,rem,4786,12864,0.3720460199004975
mobile,padding-block,px,3605,12864,0.2802394278606965
mobile,padding-block,em,2231,12864,0.1734297263681592
mobile,padding-block,<number>,2097,12864,0.16301305970149255
desktop,#top,%,7016,12834,0.5466729001090852
desktop,#top,<number>,5445,12834,0.42426367461430575
desktop,#top,px,368,12834,0.02867383512544803
mobile,scrollbar-width,px,11982,12474,0.9605579605579606
mobile,scrollbar-width,<number>,390,12474,0.031265031265031266
desktop,//margin,px,5682,12052,0.47145701958181213
desktop,//margin,<number>,5627,12052,0.4668934616661135
desktop,//margin,em,347,12052,0.02879190175904414
desktop,//margin,%,256,12052,0.02124128775307003
desktop,_margin-top,px,9346,11995,0.7791579824927053
desktop,_margin-top,<number>,2370,11995,0.19758232596915382
desktop,_margin-top,em,225,11995,0.018757815756565235
desktop,//width,px,5956,11855,0.5024040489245044
desktop,//width,%,5468,11855,0.4612399831294812
desktop,//width,<number>,150,11855,0.012652889076339097
desktop,//width,em,128,11855,0.010797132011809363
mobile,//height,px,8841,11720,0.7543515358361774
mobile,//height,%,2206,11720,0.18822525597269624
mobile,//height,vh,214,11720,0.01825938566552901
mobile,//height,em,131,11720,0.011177474402730375
mobile,//height,<number>,130,11720,0.011092150170648464
desktop,#width,px,7332,11293,0.649251748870982
desktop,#width,%,3911,11293,0.34632072965553884
mobile,contain-intrinsic-size,px,6605,11231,0.5881043540201228
mobile,contain-intrinsic-size,rem,2739,11231,0.24387855044074436
mobile,contain-intrinsic-size,<number>,1329,11231,0.11833318493455613
mobile,contain-intrinsic-size,%,251,11231,0.022348855845427833
mobile,contain-intrinsic-size,vw,158,11231,0.014068204077998397
desktop,moz-border-radius-bottomleft,px,11139,11177,0.9966001610450032
desktop,moz-border-radius-bottomright,px,11125,11157,0.9971318454781751
desktop,webkit-border-bottom-right-radius,px,11008,11047,0.9964696297637368
desktop,webkit-border-bottom-left-radius,px,10978,11022,0.9960079840319361
mobile,scroll-margin-left,<number>,7433,10988,0.6764652348016017
mobile,scroll-margin-left,rem,3345,10988,0.3044230069166363
mobile,scroll-margin-left,px,153,10988,0.013924281033855115
mobile,//border,px,10315,10755,0.9590887959088796
mobile,//border,<number>,159,10755,0.014783821478382147
mobile,//border,pxpx,146,10755,0.013575081357508135
desktop,scroll-padding,<number>,5093,10714,0.4753593429158111
desktop,scroll-padding,rem,4098,10714,0.3824901997386597
desktop,scroll-padding,px,1343,10714,0.12535000933358223
desktop,scroll-padding,%,124,10714,0.011573641963785701
desktop,_font-size,em,2926,10668,0.2742782152230971
desktop,_font-size,%,2808,10668,0.26321709786276715
desktop,_font-size,px,2789,10668,0.2614360704911886
desktop,_font-size,<number>,1745,10668,0.16357330333708286
desktop,_font-size,pt,334,10668,0.031308586426696663
desktop,column-rule,px,9432,10512,0.8972602739726028
desktop,column-rule,<number>,957,10512,0.09103881278538813
mobile,_font-size,em,4168,10387,0.40127081929334746
mobile,_font-size,%,2609,10387,0.251179358813902
mobile,_font-size,px,2417,10387,0.23269471454702995
mobile,_font-size,<number>,832,10387,0.08010012515644556
mobile,_font-size,pt,289,10387,0.027823240589198037
mobile,_padding-left,px,9712,10341,0.9391741611062759
mobile,_padding-left,<number>,521,10341,0.050381974663958995
mobile,Font-size,px,7816,9782,0.7990186056021263
mobile,Font-size,pt,602,9782,0.06154160703332652
mobile,Font-size,em,573,9782,0.05857697812308321
mobile,Font-size,%,269,9782,0.02749948885708444
mobile,Font-size,<number>,258,9782,0.02637497444285422
mobile,Font-size,rem,219,9782,0.022388059701492536
desktop,contain-intrinsic-size,px,5426,9507,0.5707373514252656
desktop,contain-intrinsic-size,rem,2662,9507,0.2800042074261071
desktop,contain-intrinsic-size,<number>,1084,9507,0.11402124750184076
